X,gene_name,baseMean_AD_6M,baseMean_WT_6M,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSMUSG00000107962,Gm43980,689.0834499,630.6620978,771.8931384,0.13226266,0.096031793,1.377279914,0.168425723,0.382206919,"predicted gene, 43980 [Source:MGI Symbol;Acc:MGI:5690372]"
ENSMUSG00000078851,H2aw,303.5400745,326.3061705,353.2485656,-0.110716397,0.080472586,-1.375827506,0.168875043,0.382862243,H2A.W histone [Source:MGI Symbol;Acc:MGI:2448458]
ENSMUSG00000031953,Tmem170,223.3100563,198.0912145,201.203983,0.174248918,0.127098833,1.370971819,0.170383741,0.385383401,transmembrane protein 170 [Source:MGI Symbol;Acc:MGI:106426]
ENSMUSG00000002274,Metrn,1691.124237,1573.907078,1473.458086,0.103483795,0.075534213,1.370025449,0.170678958,0.385785033,"meteorin, glial cell differentiation regulator [Source:MGI Symbol;Acc:MGI:1917333]"
ENSMUSG00000013089,Etv5,3513.136576,3756.528382,3947.81175,-0.097404085,0.071104782,-1.369866859,0.170728467,0.385863691,ets variant 5 [Source:MGI Symbol;Acc:MGI:1096867]
ENSMUSG00000043991,Pura,3083.639901,3298.377799,3350.212091,-0.098087971,0.071645639,-1.369071058,0.170977064,0.386066052,purine rich element binding protein A [Source:MGI Symbol;Acc:MGI:103079]
ENSMUSG00000047344,Lancl3,285.363286,314.2001187,316.5477296,-0.141237451,0.103643473,-1.362724023,0.172969504,0.38883678,LanC lantibiotic synthetase component C-like 3 (bacterial) [Source:MGI Symbol;Acc:MGI:2443335]
ENSMUSG00000020246,Hcfc2,1274.736316,1368.713697,1483.980992,-0.104614027,0.076812556,-1.361939139,0.173217093,0.389127041,host cell factor C2 [Source:MGI Symbol;Acc:MGI:1915183]
ENSMUSG00000114136,4921511I17Rik,182.639725,202.4684779,213.987255,-0.152321737,0.112011999,-1.359869815,0.173871124,0.39010958,RIKEN cDNA 4921511I17 gene [Source:MGI Symbol;Acc:MGI:1918108]
ENSMUSG00000044197,Gpr146,1100.398294,1019.975167,967.3219383,0.107057517,0.078825653,1.358155786,0.174414257,0.390926965,G protein-coupled receptor 146 [Source:MGI Symbol;Acc:MGI:1933113]
ENSMUSG00000037966,Ninj1,458.6230954,420.0579165,401.3640618,0.126593716,0.093295449,1.356912014,0.174809169,0.3914108,ninjurin 1 [Source:MGI Symbol;Acc:MGI:1196617]
ENSMUSG00000022297,Fzd6,533.6951937,493.6703815,481.2378006,0.11598678,0.08548912,1.356743164,0.174862832,0.391435109,frizzled class receptor 6 [Source:MGI Symbol;Acc:MGI:108474]
ENSMUSG00000062210,Tnfaip8,458.5180166,420.6222133,400.6010007,0.123580153,0.091146933,1.355834467,0.175151842,0.391910464,"tumor necrosis factor, alpha-induced protein 8 [Source:MGI Symbol;Acc:MGI:2147191]"
ENSMUSG00000074158,Zfp976,131.4295666,118.2960616,114.4971904,0.154818298,0.114627148,1.350625056,0.17681557,0.394120389,zinc finger protein 976 [Source:MGI Symbol;Acc:MGI:3036263]
ENSMUSG00000117499,Gm50010,255.8951218,284.8122292,290.1095533,-0.15133114,0.112125592,-1.349657443,0.177125889,0.394542435,"predicted gene, 50010 [Source:MGI Symbol;Acc:MGI:6275297]"
ENSMUSG00000085151,1110018N20Rik,245.3113915,272.8316806,280.6735066,-0.147354961,0.109354256,-1.347500927,0.177818955,0.395483226,RIKEN cDNA 1110018N20 gene [Source:MGI Symbol;Acc:MGI:1915753]
ENSMUSG00000097055,Gm4419,285.1011182,321.2348723,333.9746019,-0.176357248,0.131296431,-1.343199099,0.179207513,0.397425877,predicted gene 4419 [Source:MGI Symbol;Acc:MGI:3782604]
ENSMUSG00000094410,Gm38394,190.6238656,171.9371569,201.8808892,0.158804598,0.118614597,1.338828459,0.180626524,0.399694272,"predicted gene, 38394 [Source:MGI Symbol;Acc:MGI:5614057]"
ENSMUSG00000028081,Rps3a1,4400.550332,4129.131832,3862.49132,0.091524723,0.068551403,1.33512545,0.181835291,0.40121421,ribosomal protein S3A1 [Source:MGI Symbol;Acc:MGI:1202063]
ENSMUSG00000043290,Zfp784,290.820479,265.3254533,251.9057714,0.128956499,0.096590152,1.335089517,0.18184705,0.40121421,zinc finger protein 784 [Source:MGI Symbol;Acc:MGI:3606042]
ENSMUSG00000063297,Luzp2,8879.279333,9686.294424,9727.957908,-0.12529425,0.093868418,-1.334785999,0.181946397,0.401333058,leucine zipper protein 2 [Source:MGI Symbol;Acc:MGI:1889615]
ENSMUSG00000083626,Gm4459,192.7994054,220.2698245,222.4731222,-0.183884366,0.137809466,-1.334337702,0.182093207,0.401517281,predicted gene 4459 [Source:MGI Symbol;Acc:MGI:3782643]
ENSMUSG00000022601,Zbtb11,2243.385715,2402.952657,2612.521802,-0.098963968,0.074176658,-1.334165904,0.182149491,0.401540134,zinc finger and BTB domain containing 11 [Source:MGI Symbol;Acc:MGI:2443876]
ENSMUSG00000079108,Srp54c,296.1495957,331.6590628,381.6693359,-0.168284353,0.126391668,-1.331451316,0.183040554,0.402726063,signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359]
ENSMUSG00000072774,Zfp951,125.6145314,147.2381396,124.2852272,-0.230197481,0.173322079,-1.328148626,0.184129012,0.404374749,zinc finger protein 951 [Source:MGI Symbol;Acc:MGI:2441896]
ENSMUSG00000031603,Fgf20,94.81282386,109.9842742,121.6895779,-0.226196228,0.170455637,-1.327009375,0.184505581,0.404761241,fibroblast growth factor 20 [Source:MGI Symbol;Acc:MGI:1891346]
ENSMUSG00000068566,Myadm,2250.70422,2368.33864,2533.2778,-0.073567766,0.055724833,-1.320197142,0.186769206,0.407885163,myeloid-associated differentiation marker [Source:MGI Symbol;Acc:MGI:1355332]
ENSMUSG00000043633,Fam221b,518.0333774,460.3964104,463.9619208,0.16446171,0.124915555,1.316583104,0.187978405,0.409401205,"family with sequence similarity 221, member B [Source:MGI Symbol;Acc:MGI:2441678]"
ENSMUSG00000071550,Cfap44,257.3361032,232.8667767,220.5604207,0.147595925,0.112799156,1.308484309,0.190709093,0.413344515,cilia and flagella associated protein 44 [Source:MGI Symbol;Acc:MGI:1277238]
ENSMUSG00000042631,Xkr7,117.6057394,135.3787567,150.6965642,-0.191172769,0.146230224,-1.307341011,0.191096922,0.413856645,X-linked Kx blood group related 7 [Source:MGI Symbol;Acc:MGI:3526711]
ENSMUSG00000020892,Aloxe3,361.4465855,332.3165758,318.244467,0.127705608,0.097969314,1.303526612,0.192395037,0.415809771,arachidonate lipoxygenase 3 [Source:MGI Symbol;Acc:MGI:1345140]
ENSMUSG00000113774,Gm36236,189.9360989,211.033516,223.6677288,-0.160592409,0.123256784,-1.30290929,0.192605732,0.416127999,"predicted gene, 36236 [Source:MGI Symbol;Acc:MGI:5595395]"
ENSMUSG00000097976,Gm26918,271.342875,308.2856731,313.2666492,-0.183544357,0.140983555,-1.301884873,0.192955744,0.416609715,"predicted gene, 26918 [Source:MGI Symbol;Acc:MGI:5504033]"
ENSMUSG00000077990,Gm23134,286.3371268,319.6137328,275.9770479,-0.160520807,0.123436555,-1.300431679,0.193453058,0.417202736,"predicted gene, 23134 [Source:MGI Symbol;Acc:MGI:5452911]"
ENSMUSG00000073702,Rpl31,1543.209475,1425.719887,1318.92181,0.113579377,0.087510872,1.297888764,0.194325562,0.418190522,ribosomal protein L31 [Source:MGI Symbol;Acc:MGI:2149632]
ENSMUSG00000038866,Zcchc2,1509.578842,1419.997441,1595.08708,0.088105186,0.067929727,1.297004866,0.194629513,0.41856993,"zinc finger, CCHC domain containing 2 [Source:MGI Symbol;Acc:MGI:2444114]"
ENSMUSG00000047515,BC049715,345.5559481,372.7084376,388.276849,-0.111757035,0.08644149,-1.292863361,0.196058321,0.420448955,cDNA sequence BC049715 [Source:MGI Symbol;Acc:MGI:3605234]
ENSMUSG00000048458,Inka2,3796.546433,4066.989171,4439.594275,-0.100037921,0.077431944,-1.291946391,0.196375711,0.420847164,inka box actin regulator 2 [Source:MGI Symbol;Acc:MGI:1923497]
ENSMUSG00000048490,Nrip1,2070.465899,2188.744654,2353.371166,-0.080482961,0.062555186,-1.286591357,0.198236758,0.42365335,nuclear receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1315213]
ENSMUSG00000039539,Sgcz,115.0462635,131.2460149,139.8312825,-0.19473326,0.151675418,-1.283881475,0.19918343,0.42474223,sarcoglycan zeta [Source:MGI Symbol;Acc:MGI:2388820]
ENSMUSG00000053173,Rpl18-ps2,135.5916461,115.8452901,102.7110226,0.221225117,0.172543866,1.282138404,0.199794099,0.425655737,"ribosomal protein L18, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3646997]"
ENSMUSG00000061544,Zfp229,153.8686329,133.6866969,129.4966661,0.201680047,0.158015231,1.276332952,0.201837846,0.428001958,zinc finger protein 229 [Source:MGI Symbol;Acc:MGI:2679295]
ENSMUSG00000022559,Fbxl6,981.4434388,917.8698107,862.53211,0.098176436,0.077618739,1.264854822,0.205923375,0.433144879,F-box and leucine-rich repeat protein 6 [Source:MGI Symbol;Acc:MGI:1354705]
ENSMUSG00000020096,Tbata,84.33824786,97.06535858,101.0974801,-0.186636372,0.147572296,-1.264711448,0.205974785,0.433149508,"thymus, brain and testes associated [Source:MGI Symbol;Acc:MGI:1923820]"
ENSMUSG00000109150,Gm45793,135.1738597,121.7828105,143.7295232,0.15464113,0.122673797,1.260588107,0.207457286,0.43507443,predicted gene 45793 [Source:MGI Symbol;Acc:MGI:5804908]
ENSMUSG00000032528,Vipr1,1199.929267,1281.831056,1346.917321,-0.095429543,0.07580221,-1.258928248,0.20805625,0.435798435,vasoactive intestinal peptide receptor 1 [Source:MGI Symbol;Acc:MGI:109272]
ENSMUSG00000032601,Prkar2a,2533.040429,2656.998825,2856.071304,-0.069172767,0.055002763,-1.257623496,0.208527952,0.43636836,"protein kinase, cAMP dependent regulatory, type II alpha [Source:MGI Symbol;Acc:MGI:108025]"
ENSMUSG00000064326,Siva1,241.2758907,219.9121376,215.0315418,0.139696786,0.111528713,1.252563414,0.210364637,0.438776776,"SIVA1, apoptosis-inducing factor [Source:MGI Symbol;Acc:MGI:1353606]"
ENSMUSG00000057278,Snrpg,284.4795996,252.6979464,243.904096,0.172382699,0.137642857,1.252391172,0.210427361,0.438802939,small nuclear ribonucleoprotein polypeptide G [Source:MGI Symbol;Acc:MGI:1915261]
ENSMUSG00000021572,Cep72,126.2382215,109.8439291,104.4872642,0.207031422,0.165498688,1.25095507,0.21095087,0.439440497,centrosomal protein 72 [Source:MGI Symbol;Acc:MGI:1921720]
ENSMUSG00000104960,Snhg8,347.3731129,311.402458,291.0810361,0.15541973,0.124531608,1.248034396,0.212018461,0.440754441,small nucleolar RNA host gene 8 [Source:MGI Symbol;Acc:MGI:1917145]
ENSMUSG00000046605,B3gntl1,436.4278338,407.1958549,386.2457402,0.105241593,0.084419049,1.246656925,0.212523319,0.441559024,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1 [Source:MGI Symbol;Acc:MGI:2441705]"
ENSMUSG00000053007,Creb5,510.7401122,430.8836791,400.5320601,0.245372633,0.197203477,1.24426119,0.21340345,0.442738626,cAMP responsive element binding protein 5 [Source:MGI Symbol;Acc:MGI:2443973]
ENSMUSG00000040350,Trim7,304.645384,279.9789281,264.3865793,0.11770887,0.09512751,1.237379915,0.215946072,0.446161558,tripartite motif-containing 7 [Source:MGI Symbol;Acc:MGI:2137353]
ENSMUSG00000090546,Cdr1,1806.899087,2064.274113,2493.940858,-0.191670235,0.154907464,-1.237320855,0.215967988,0.446171699,cerebellar degeneration related antigen 1 [Source:MGI Symbol;Acc:MGI:88359]
ENSMUSG00000058897,Col25a1,2075.360508,2242.730619,2338.302034,-0.1125772,0.091172104,-1.234776825,0.216913575,0.447631671,"collagen, type XXV, alpha 1 [Source:MGI Symbol;Acc:MGI:1924268]"
ENSMUSG00000051375,Pcdh1,9365.276563,9964.951043,10685.24037,-0.089718661,0.072728742,-1.233606674,0.217349505,0.448249179,protocadherin 1 [Source:MGI Symbol;Acc:MGI:104692]
ENSMUSG00000086993,Rsf1os2,211.9282725,231.0338685,242.8695873,-0.127168427,0.103288456,-1.231196895,0.218249233,0.449433403,"remodeling and spacing factor 1, opposite strand 2 [Source:MGI Symbol;Acc:MGI:3642179]"
ENSMUSG00000059775,Rps26-ps1,311.0841342,269.6464087,259.554505,0.207716635,0.169446295,1.225855279,0.220253141,0.451737589,"ribosomal protein S26, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3704322]"
ENSMUSG00000063049,Ing2,892.8553985,943.9953797,1043.319957,-0.08011009,0.065621567,-1.220789051,0.2221659,0.454253941,"inhibitor of growth family, member 2 [Source:MGI Symbol;Acc:MGI:1916510]"
ENSMUSG00000074220,Zfp382,507.8776223,541.1254032,574.032,-0.087504394,0.071677473,-1.22080747,0.222158925,0.454253941,zinc finger protein 382 [Source:MGI Symbol;Acc:MGI:3588204]
ENSMUSG00000002910,Arrdc2,513.1079669,475.1132166,449.9147902,0.116094774,0.095324745,1.217887068,0.223266891,0.455652743,arrestin domain containing 2 [Source:MGI Symbol;Acc:MGI:1918057]
ENSMUSG00000034522,Zfp395,536.6948292,506.9829254,478.510739,0.084028943,0.069087248,1.216272834,0.223881007,0.456533874,zinc finger protein 395 [Source:MGI Symbol;Acc:MGI:2682318]
ENSMUSG00000019359,Gdpd2,310.517321,277.1476694,265.1797556,0.163668657,0.134851814,1.213692656,0.22486511,0.458023638,glycerophosphodiester phosphodiesterase domain containing 2 [Source:MGI Symbol;Acc:MGI:1918834]
ENSMUSG00000023826,Prkn,545.3114907,499.9907336,475.6782904,0.122455916,0.101112012,1.211091667,0.225860275,0.459337358,parkin RBR E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1355296]
ENSMUSG00000027568,Ntsr1,307.3425848,340.6411367,367.2559394,-0.147790253,0.122399167,-1.20744492,0.227260845,0.460954455,neurotensin receptor 1 [Source:MGI Symbol;Acc:MGI:97386]
ENSMUSG00000047749,Zc3hav1l,296.3520021,315.8723399,334.1896183,-0.098440597,0.081592994,-1.206483439,0.227631141,0.461329397,"zinc finger CCCH-type, antiviral 1-like [Source:MGI Symbol;Acc:MGI:2443387]"
ENSMUSG00000025144,Cenpx,276.9296791,254.2992082,246.3047769,0.128601937,0.106688762,1.205393471,0.228051441,0.461788764,centromere protein X [Source:MGI Symbol;Acc:MGI:894324]
ENSMUSG00000059401,Mamld1,1695.032334,1814.499725,1907.46045,-0.098565221,0.082002918,-1.201972119,0.229374331,0.463572944,mastermind-like domain containing 1 [Source:MGI Symbol;Acc:MGI:3045303]
ENSMUSG00000107406,1700040L08Rik,111.9572442,122.655161,129.6052974,-0.141207864,0.117538601,-1.201374375,0.229606012,0.463898221,RIKEN cDNA 1700040L08 gene [Source:MGI Symbol;Acc:MGI:1920544]
ENSMUSG00000109460,Gm45591,142.4493383,125.1887982,149.9732072,0.192826158,0.160904096,1.198391856,0.230764501,0.465324843,predicted gene 45591 [Source:MGI Symbol;Acc:MGI:5791427]
ENSMUSG00000028630,Dyrk2,2251.621263,2389.342639,2667.807447,-0.085035932,0.071151668,-1.195136164,0.232033835,0.466921201,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 [Source:MGI Symbol;Acc:MGI:1330301]
ENSMUSG00000030630,Fah,831.8536236,786.3820153,738.3087447,0.079466567,0.066501307,1.194962492,0.232101685,0.466998275,fumarylacetoacetate hydrolase [Source:MGI Symbol;Acc:MGI:95482]
ENSMUSG00000030092,Cntn6,732.4676053,782.0659966,833.2223155,-0.094815371,0.079560911,-1.191733098,0.233365916,0.468808319,contactin 6 [Source:MGI Symbol;Acc:MGI:1858223]
ENSMUSG00000080374,Gm22953,299.4523319,275.0991915,263.1442452,0.119764776,0.100817965,1.187930903,0.234860633,0.470625904,"predicted gene, 22953 [Source:MGI Symbol;Acc:MGI:5452730]"
ENSMUSG00000001082,Mfsd10,828.9126146,783.4158179,730.3843147,0.084426472,0.071075101,1.187848774,0.234892995,0.470629186,major facilitator superfamily domain containing 10 [Source:MGI Symbol;Acc:MGI:1915544]
ENSMUSG00000027318,Adam33,422.7673905,462.6320761,392.5738835,-0.12844922,0.108189182,-1.187264915,0.235123142,0.47094643,a disintegrin and metallopeptidase domain 33 [Source:MGI Symbol;Acc:MGI:1341813]
ENSMUSG00000039763,Dnajc28,388.9028317,419.0200266,441.2605609,-0.096554371,0.081572166,-1.183668099,0.236544472,0.472674522,DnaJ heat shock protein family (Hsp40) member C28 [Source:MGI Symbol;Acc:MGI:2181053]
ENSMUSG00000045648,Vwc2l,386.4416638,416.550216,440.0733598,-0.10490973,0.089008807,-1.178644373,0.238539815,0.47528596,von Willebrand factor C domain-containing protein 2-like [Source:MGI Symbol;Acc:MGI:2444069]
ENSMUSG00000101337,Dnah7c,125.5043487,140.9014776,147.5016465,-0.1763728,0.150566306,-1.17139621,0.241439555,0.479098626,"dynein, axonemal, heavy chain 7C [Source:MGI Symbol;Acc:MGI:3639762]"
ENSMUSG00000054770,Kctd18,867.2478778,796.4712362,761.5396613,0.122636478,0.104858387,1.169543816,0.242184599,0.479996115,potassium channel tetramerisation domain containing 18 [Source:MGI Symbol;Acc:MGI:3603813]
ENSMUSG00000095159,Tubb4b-ps1,128.5904919,145.3506947,154.3447481,-0.18349344,0.156939351,-1.169199684,0.242323189,0.480117693,"tubulin, beta 4B class IVB, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3642800]"
ENSMUSG00000022853,Ehhadh,183.0974865,163.862781,148.7952885,0.156661296,0.134102692,1.168218878,0.242718488,0.480473445,"enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1277964]"
ENSMUSG00000000120,Ngfr,228.7376352,177.0355085,165.7312013,0.368869092,0.317484217,1.161850171,0.245296331,0.484078736,"nerve growth factor receptor (TNFR superfamily, member 16) [Source:MGI Symbol;Acc:MGI:97323]"
ENSMUSG00000063760,Rnf217,1250.30936,1331.698478,1400.106252,-0.091699425,0.079687894,-1.150732185,0.249842431,0.489838744,ring finger protein 217 [Source:MGI Symbol;Acc:MGI:3610311]
ENSMUSG00000059751,Rps3a3,174.5399168,150.4131244,143.0491392,0.200452009,0.174596027,1.14809032,0.25093128,0.490878469,ribosomal protein S3A3 [Source:MGI Symbol;Acc:MGI:3643406]
ENSMUSG00000026315,Serpinb8,459.7859479,491.04376,515.7715597,-0.100724223,0.088283193,-1.140921843,0.253902449,0.494772169,"serine (or cysteine) peptidase inhibitor, clade B, member 8 [Source:MGI Symbol;Acc:MGI:894657]"
ENSMUSG00000017307,Acot8,505.785643,478.5728104,458.2660556,0.081589414,0.071531926,1.140601389,0.254035839,0.494946244,acyl-CoA thioesterase 8 [Source:MGI Symbol;Acc:MGI:2158201]
ENSMUSG00000090733,Rps27,2327.788365,2147.275342,2005.360699,0.116004908,0.10215501,1.135577273,0.256133525,0.497641146,ribosomal protein S27 [Source:MGI Symbol;Acc:MGI:1888676]
ENSMUSG00000057322,Rpl38,2145.356141,2038.618772,1914.657263,0.072889336,0.064224433,1.134915992,0.256410519,0.497879059,ribosomal protein L38 [Source:MGI Symbol;Acc:MGI:1914921]
ENSMUSG00000040952,Rps19,2004.721744,1865.88337,1769.031565,0.102985806,0.091568019,1.124691868,0.260719629,0.50282738,ribosomal protein S19 [Source:MGI Symbol;Acc:MGI:1333780]
ENSMUSG00000081400,Gm13680,179.3267316,160.6067808,148.0668946,0.160012696,0.143239049,1.117102469,0.263950515,0.50634105,predicted gene 13680 [Source:MGI Symbol;Acc:MGI:3652285]
ENSMUSG00000081137,BC022960,237.1730611,220.0308949,203.8838659,0.116117706,0.104776621,1.108240603,0.26775792,0.510397726,cDNA sequence BC022960 [Source:MGI Symbol;Acc:MGI:2670977]
ENSMUSG00000117428,Gm4833,183.7293118,159.0790701,143.8736446,0.203185131,0.183857578,1.105122416,0.269106549,0.512075446,predicted gene 4833 [Source:MGI Symbol;Acc:MGI:3646586]
ENSMUSG00000021895,Arhgef3,2816.21501,3006.580946,3207.261426,-0.094586774,0.085623614,-1.104680934,0.269297868,0.512216572,Rho guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:1918954]
ENSMUSG00000115289,Gm49164,146.6037978,159.4336219,168.0297416,-0.119664765,0.109130934,-1.096524702,0.272849219,0.516313465,"predicted gene, 49164 [Source:MGI Symbol;Acc:MGI:6118590]"
ENSMUSG00000095362,Gm14325,189.219979,215.2571791,224.2897937,-0.179646734,0.163855023,-1.096376116,0.272914212,0.516350601,predicted gene 14325 [Source:MGI Symbol;Acc:MGI:3702875]
ENSMUSG00000044339,Alkbh2,135.5800439,124.1230342,117.6486985,0.141395134,0.129370725,1.09294537,0.274417787,0.51812306,"alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase [Source:MGI Symbol;Acc:MGI:2141032]"
ENSMUSG00000018672,Copz2,143.0881597,127.4768603,115.7886266,0.148941389,0.136382773,1.092083596,0.274796359,0.51865119,"coatomer protein complex, subunit zeta 2 [Source:MGI Symbol;Acc:MGI:1929008]"
ENSMUSG00000072692,Rpl37rt,969.8060444,889.6885542,772.1726485,0.125696902,0.115725473,1.086164509,0.277406216,0.521289203,"ribosomal protein L37, retrotransposed [Source:MGI Symbol;Acc:MGI:3651519]"
ENSMUSG00000090208,Gm15851,166.2194735,150.4591045,139.1563041,0.152453996,0.141016166,1.081110064,0.279648157,0.523901803,predicted gene 15851 [Source:MGI Symbol;Acc:MGI:3801734]
ENSMUSG00000067786,Nnat,4196.754675,4528.255127,4053.432414,-0.109824848,0.10169085,-1.079987512,0.280147741,0.524524709,neuronatin [Source:MGI Symbol;Acc:MGI:104716]
ENSMUSG00000087381,Gm16008,317.8877353,295.8338493,282.2672442,0.10010885,0.093002379,1.076411715,0.281743165,0.526422254,predicted gene 16008 [Source:MGI Symbol;Acc:MGI:3802048]
ENSMUSG00000004270,Lpcat3,804.9785395,762.6258754,732.87776,0.080668264,0.075083143,1.074385821,0.282649795,0.527416081,lysophosphatidylcholine acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1315211]
ENSMUSG00000020770,Unk,1211.28701,1154.880272,1090.881745,0.072220494,0.067346831,1.07236663,0.28355539,0.528528389,unkempt family zinc finger [Source:MGI Symbol;Acc:MGI:2442456]
ENSMUSG00000032298,Neil1,356.1906057,330.5992686,303.9248298,0.104789579,0.098001127,1.069269123,0.28494842,0.529920026,nei endonuclease VIII-like 1 (E. coli) [Source:MGI Symbol;Acc:MGI:1920024]
ENSMUSG00000091243,Vgll3,161.8944731,178.5275712,190.2206512,-0.152190511,0.142529614,-1.067781682,0.285619003,0.530739578,vestigial like family member 3 [Source:MGI Symbol;Acc:MGI:1920819]
ENSMUSG00000106451,Gm42934,110.453401,122.570733,129.0703251,-0.154352103,0.144809622,-1.06589673,0.286470327,0.531732548,predicted gene 42934 [Source:MGI Symbol;Acc:MGI:5663071]
ENSMUSG00000105415,Gm44364,321.1740195,294.0657909,276.4625924,0.129456953,0.121539326,1.06514457,0.286810513,0.531987569,"predicted gene, 44364 [Source:MGI Symbol;Acc:MGI:5690756]"
ENSMUSG00000022554,Hgh1,287.7888575,306.9717126,282.5328441,-0.096186965,0.090436528,-1.063585331,0.28751659,0.532877429,HGH1 homolog [Source:MGI Symbol;Acc:MGI:1930628]
ENSMUSG00000100632,9430060I03Rik,87.43012976,98.41050667,103.6734019,-0.166579547,0.157051633,-1.060667397,0.288841081,0.534280644,RIKEN cDNA 9430060I03 gene [Source:MGI Symbol;Acc:MGI:3702484]
ENSMUSG00000036103,Colec12,365.5044868,334.4801125,319.3196157,0.125406505,0.118256873,1.060458492,0.288936064,0.534351932,collectin sub-family member 12 [Source:MGI Symbol;Acc:MGI:2152907]
ENSMUSG00000040653,Ppp1r14c,438.645973,465.8444781,486.9733667,-0.089669636,0.084988169,-1.055083749,0.291387024,0.537322915,"protein phosphatase 1, regulatory inhibitor subunit 14C [Source:MGI Symbol;Acc:MGI:1923392]"
ENSMUSG00000116802,Gm5165,143.0341977,169.133092,177.4606878,-0.235714656,0.223434718,-1.054959845,0.29144369,0.537389634,predicted gene 5165 [Source:MGI Symbol;Acc:MGI:3646034]
ENSMUSG00000022369,Mtbp,122.6373212,111.3297742,100.1498445,0.142497534,0.136665118,1.042676699,0.297098053,0.544360741,"Mdm2, transformed 3T3 cell double minute p53 binding protein [Source:MGI Symbol;Acc:MGI:2146005]"
ENSMUSG00000040174,Alkbh3,391.9345114,362.5295846,338.7395374,0.113289594,0.108844104,1.040842725,0.297948547,0.545240392,"alkB homolog 3, alpha-ketoglutarate-dependent dioxygenase [Source:MGI Symbol;Acc:MGI:1916363]"
ENSMUSG00000021364,Elovl2,721.8630812,781.4792684,781.1071146,-0.113154669,0.108921369,-1.038865651,0.298867223,0.54624008,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2 [Source:MGI Symbol;Acc:MGI:1858960]"
ENSMUSG00000027408,Cpxm1,258.6724391,238.5777904,231.2781979,0.11842443,0.114357637,1.035562059,0.3004065,0.547832028,carboxypeptidase X 1 (M14 family) [Source:MGI Symbol;Acc:MGI:1934569]
ENSMUSG00000025578,Cbx8,297.5356925,320.3454232,335.3169214,-0.103523234,0.100852806,-1.026478463,0.30466611,0.55284879,chromobox 8 [Source:MGI Symbol;Acc:MGI:1353589]
ENSMUSG00000028885,Smpdl3b,146.0787433,130.8206182,122.3242807,0.164503884,0.160539684,1.024692959,0.305508086,0.553939288,"sphingomyelin phosphodiesterase, acid-like 3B [Source:MGI Symbol;Acc:MGI:1916022]"
ENSMUSG00000098274,Rpl24,224.6684303,206.325489,181.5616243,0.115898655,0.113219708,1.023661494,0.305995189,0.554564805,ribosomal protein L24 [Source:MGI Symbol;Acc:MGI:1915443]
ENSMUSG00000026255,Efhd1,847.9550862,922.517615,840.4245482,-0.119167557,0.116609037,-1.021941009,0.306808821,0.555376471,EF hand domain containing 1 [Source:MGI Symbol;Acc:MGI:1921607]
ENSMUSG00000055093,Gm8430,202.9385304,184.3410804,160.8050156,0.137596833,0.134635933,1.021991899,0.306784735,0.555376471,predicted pseudogene 8430 [Source:MGI Symbol;Acc:MGI:3645406]
ENSMUSG00000100213,Gm28151,244.8194779,220.0685129,204.799639,0.155243816,0.152450034,1.018325891,0.308523108,0.557084872,predicted gene 28151 [Source:MGI Symbol;Acc:MGI:5578857]
ENSMUSG00000047021,Cfap65,448.715985,423.0570341,395.9558009,0.084148794,0.082770445,1.016652665,0.309318691,0.557886462,cilia and flagella associated protein 65 [Source:MGI Symbol;Acc:MGI:2444274]
ENSMUSG00000064307,Lrrc51,165.2880781,152.4097444,141.6331459,0.122398284,0.120679028,1.014246517,0.310465137,0.558909686,leucine rich repeat containing 51 [Source:MGI Symbol;Acc:MGI:1916608]
ENSMUSG00000034647,Ankrd12,4389.614286,4594.586991,4937.167739,-0.06580158,0.065955093,-0.997672463,0.31843821,0.568006231,ankyrin repeat domain 12 [Source:MGI Symbol;Acc:MGI:1914357]
ENSMUSG00000051041,Olfml1,425.1006374,452.3837656,398.4501493,-0.08426093,0.085802656,-0.982031728,0.326084218,0.576193404,olfactomedin-like 1 [Source:MGI Symbol;Acc:MGI:2679264]
ENSMUSG00000060675,Plaat3,1607.304125,1666.024017,1440.130555,-0.052783567,0.053874485,-0.979750747,0.32720917,0.577248026,phospholipase A and acyltransferase 3 [Source:MGI Symbol;Acc:MGI:2179715]
ENSMUSG00000048617,Rtbdn,125.1571342,113.1673521,106.241334,0.163478383,0.167281852,0.977263106,0.328438913,0.578833591,retbindin [Source:MGI Symbol;Acc:MGI:2443686]
